	SNP	Chromosome	Position	trait1
44	ENSG00000118526	6	134210275	4.21487765987808e-12
45	ENSG00000123407	12	54348617	4.47086501158806e-12
46	ENSG00000175213	11	46722367	4.65056619129607e-12
47	ENSG00000123364	12	54332534	5.21039324392929e-12
48	ENSG00000179388	8	22545171	5.83475981538289e-12
49	ENSG00000151623	4	148999912	8.76398787752138e-12
50	ENSG00000198393	12	133562950	8.92295254234355e-12
51	ENSG00000090447	16	4307186	9.11340936759451e-12
52	ENSG00000174306	20	39807087	1.04447723171864e-11
53	ENSG00000103495	16	29817426	1.14695210646055e-11
54	ENSG00000125826	20	388141	1.24453971959879e-11
55	ENSG00000155090	8	103661006	1.54867479762783e-11
56	ENSG00000198597	19	30719420	1.56103849690816e-11
57	ENSG00000050344	7	26191859	1.96498776346403e-11
58	ENSG00000269067	19	23158269	2.40153600733316e-11
59	ENSG00000167625	19	42724422	4.22505354211446e-11
60	ENSG00000151090	3	24158650	4.44992899266288e-11
61	ENSG00000123358	12	52416615	5.38704752271373e-11
62	ENSG00000131381	3	15111579	5.87276992630202e-11
63	ENSG00000162772	1	212738675	5.95469932603827e-11
64	ENSG00000179886	8	144680073	7.46750017742387e-11
65	ENSG00000220201	19	10415478	1.22084507663636e-10
66	ENSG00000185630	1	164528643	1.34064166206408e-10
67	ENSG00000214652	7	63505820	2.02045315533679e-10
68	ENSG00000136826	9	110247132	2.04291702588108e-10
69	ENSG00000010244	17	30677135	2.27288121775381e-10
70	ENSG00000168874	2	85978466	2.27506405291616e-10
71	ENSG00000129173	11	19245609	2.3118006947573e-10
72	ENSG00000156469	8	97251625	2.42987051969186e-10
73	ENSG00000082175	11	100900354	2.70271231888867e-10
74	ENSG00000153234	2	157180943	2.86886428552873e-10
75	ENSG00000167491	19	19496634	4.952836023215e-10
76	ENSG00000109906	11	113930314	5.04287249325683e-10
77	ENSG00000128573	7	113726381	5.35034543097626e-10
78	ENSG00000196263	19	57019211	6.42048714787519e-10
79	ENSG00000078900	1	3569083	8.87306701598017e-10
80	ENSG00000196109	19	22361892	9.04517562157566e-10
81	ENSG00000136936	9	100437190	9.25504635911308e-10
82	ENSG00000171540	5	76924537	1.19797372038058e-09
83	ENSG00000142528	19	50528970	1.33392207247553e-09
84	ENSG00000137309	6	34204649	1.36408485577596e-09
85	ENSG00000179528	2	74724643	1.37305778196857e-09
87	ENSG00000166987	12	57914492	1.65894270366504e-09
88	ENSG00000144485	2	239146907	1.88496976940165e-09
89	ENSG00000139793	13	97873687	2.12501659899142e-09
90	ENSG00000116731	1	14026692	2.59524488933933e-09
91	ENSG00000205250	16	67226071	2.63855670306898e-09
92	ENSG00000173894	17	77751930	2.71005598891566e-09
93	ENSG00000176887	2	5832798	3.2028442729684e-09
94	ENSG00000171425	19	56146824	3.43466172149678e-09
95	ENSG00000020256	20	50668201	3.84484181666914e-09
96	ENSG00000126778	14	61110132	3.97789824649585e-09
97	ENSG00000120963	8	102190105	3.99093683782737e-09
98	ENSG00000100426	22	50247489	4.2250823206122e-09
99	ENSG00000011243	19	15490858	4.94083855462882e-09
100	ENSG00000154655	18	5954704	4.96943302199625e-09
101	ENSG00000163884	3	126061477	5.08087315851478e-09
102	ENSG00000005801	11	3360490	5.10432723171512e-09
103	ENSG00000197483	19	55987698	5.96516271632428e-09
104	ENSG00000130700	20	61038552	6.41568508530258e-09
105	ENSG00000182983	3	42947222	6.41858388834493e-09
106	ENSG00000197360	19	22586235	7.07041924336871e-09
107	ENSG00000188290	1	934341	8.14251989489294e-09
108	ENSG00000185252	22	20748404	8.33883513823727e-09
109	ENSG00000105732	19	42572628	9.63382201688764e-09
110	ENSG00000173276	21	43406939	1.61240723199275e-08
111	ENSG00000112242	6	20402397	1.65523938337246e-08
112	ENSG00000175550	11	65686727	1.790117244535e-08
113	ENSG00000196381	19	38158651	1.97608505738811e-08
114	ENSG00000150907	13	41129803	2.00074863662988e-08
115	ENSG00000144331	2	180306708	2.10312848770837e-08
116	ENSG00000140044	14	75894418	2.53879686526829e-08
117	ENSG00000007968	1	23832921	2.68382991597028e-08
118	ENSG00000178175	5	71738478	2.71849347699671e-08
119	ENSG00000111269	12	12764760	2.99613201749399e-08
120	ENSG00000218891	19	56088898	3.72529278904651e-08
121	ENSG00000115507	2	63277191	4.12987565736867e-08
122	ENSG00000169554	2	145141647	4.30664686766724e-08
123	ENSG00000095574	10	124750321	4.31185459453875e-08
124	ENSG00000162367	1	47681961	4.70167758597191e-08
125	ENSG00000143995	2	66662264	5.04956640825994e-08
126	ENSG00000243678	17	49230919	5.26080880218221e-08
127	ENSG00000179981	18	72922709	5.31369141479804e-08
128	ENSG00000124766	6	21593971	5.74495552116269e-08
129	ENSG00000010030	6	36322418	5.76827674287811e-08
130	ENSG00000130522	19	18390562	5.84194195788011e-08
131	ENSG00000261221	19	56116770	5.97741786368886e-08
132	ENSG00000101216	20	62218954	6.1363806014969e-08
133	ENSG00000182568	3	18438747	6.16755056152988e-08
134	ENSG00000101457	20	44420575	6.46723654274676e-08
135	ENSG00000196482	1	216676587	6.54497093919725e-08
136	ENSG00000099364	16	30934375	6.67929656202509e-08
137	ENSG00000187801	1	40915773	8.7234063320958e-08
138	ENSG00000149948	12	66217910	8.84745316883991e-08
139	ENSG00000152217	18	42260137	8.88978492596955e-08
140	ENSG00000137090	9	841689	9.33780189231132e-08
141	ENSG00000233608	2	239756672	9.83011940830176e-08
142	ENSG00000181135	8	144766621	1.04399367517697e-07
143	ENSG00000197472	1	247108848	1.10485140763266e-07
144	ENSG00000122877	10	64574192	1.1240344890272e-07
145	ENSG00000053254	14	89622515	1.14144957859047e-07
146	ENSG00000178662	2	166326156	1.16695851087324e-07
147	ENSG00000174576	11	66188474	1.16810651559433e-07
148	ENSG00000095794	10	35415718	1.2952994861432e-07
149	ENSG00000167635	19	36705503	1.41623910353235e-07
150	ENSG00000169946	8	106330919	1.53369993250532e-07
151	ENSG00000221944	2	233412778	1.58604318038253e-07
152	ENSG00000181638	8	144328990	1.64725918593147e-07
153	ENSG00000151789	3	21478503	1.80562568999338e-07
154	ENSG00000127528	19	16435627	2.29430000961812e-07
155	ENSG00000029153	12	27485786	2.55873429203209e-07
156	ENSG00000119950	10	111967362	2.68179637091189e-07
157	ENSG00000175745	5	92919042	2.69929159752675e-07
158	ENSG00000164651	7	20823905	3.23925880715e-07
159	ENSG00000171223	19	12902309	3.45350556549782e-07
160	ENSG00000198093	19	52392476	3.74170871921215e-07
161	ENSG00000068305	15	100017369	3.81489350939539e-07
162	ENSG00000175197	12	57910370	3.83174516654572e-07
163	ENSG00000012504	12	100867485	4.30205511809659e-07
164	ENSG00000182463	20	51588945	4.39853606320942e-07
165	ENSG00000006704	7	73868119	4.46086641899771e-07
166	ENSG00000105856	7	106809405	4.53380653403067e-07
167	ENSG00000141568	17	80477588	4.60091905618483e-07
168	ENSG00000143379	1	150898738	5.03205069909401e-07
169	ENSG00000101126	20	49505584	5.09827149310616e-07
170	ENSG00000066697	9	103189437	5.16375214008871e-07
171	ENSG00000160633	19	5623045	5.16779954851112e-07
172	ENSG00000011332	19	38701645	5.50664723736916e-07
173	ENSG00000127903	19	57174019	6.09256723190955e-07
174	ENSG00000159216	21	36259342	6.36522576148624e-07
175	ENSG00000163516	2	220094478	6.93638562741377e-07
176	ENSG00000183309	8	144718182	7.14959557070718e-07
177	ENSG00000141646	18	48494409	7.15666959351032e-07
179	ENSG00000171817	19	38042307	7.51391275291452e-07
180	ENSG00000171466	19	9759329	7.816581361063e-07
181	ENSG00000176160	17	56497527	8.05990044193209e-07
182	ENSG00000198026	20	44577291	8.52544983818042e-07
183	ENSG00000123636	2	160175489	9.59024087141252e-07
184	ENSG00000204946	7	148959261	1.0352636568563e-06
185	ENSG00000179909	19	58208734	1.09279249195953e-06
186	ENSG00000250571	8	144349602	1.30793226589222e-06
187	ENSG00000181722	3	114056940	1.34576998006688e-06
188	ENSG00000018869	19	56887412	1.52539918698677e-06
189	ENSG00000177606	1	59246464	1.55342148218785e-06
190	ENSG00000197013	19	21679483	1.59419856434404e-06
191	ENSG00000144747	3	69068977	1.64475149234293e-06
192	ENSG00000134138	15	37181405	1.66146510810473e-06
193	ENSG00000172273	11	118992296	1.79391420102182e-06
194	ENSG00000138380	2	203776936	1.85753015929105e-06
195	ENSG00000171056	8	10582908	1.87724619798555e-06
196	ENSG00000129911	19	1852398	2.02347002844726e-06
197	ENSG00000101115	20	50400580	2.1283475982842e-06
198	ENSG00000136169	13	50018428	2.13011694615821e-06
199	ENSG00000176723	16	31445568	2.26472534551354e-06
200	ENSG00000125846	20	18269120	2.27023632048931e-06
201	ENSG00000163320	3	88101093	2.31304240269131e-06
202	ENSG00000181894	19	58637618	2.41843037868582e-06
203	ENSG00000174282	17	7362684	2.49039886153403e-06
204	ENSG00000081189	5	88013974	2.51149949190691e-06
205	ENSG00000112182	6	90636247	2.56044048504148e-06
206	ENSG00000272333	19	36208920	2.57403141712719e-06
207	ENSG00000064835	3	87308553	2.76496570207577e-06
208	ENSG00000091831	6	151977825	3.19151671364447e-06
209	ENSG00000197619	19	52494584	3.20750186690785e-06
210	ENSG00000111249	12	111471827	3.4892111680981e-06
211	ENSG00000130675	7	156786744	3.50867414259979e-06
212	ENSG00000185507	11	612552	3.80903971887208e-06
213	ENSG00000186230	19	57946696	3.84319837803141e-06
214	ENSG00000139800	13	100615217	4.08239799153864e-06
215	ENSG00000196214	19	52772823	4.20692745525621e-06
216	ENSG00000185947	16	31885078	4.39604754223846e-06
217	ENSG00000148411	9	138898382	4.40317409895869e-06
218	ENSG00000185610	12	45408454	4.55688404189349e-06
219	ENSG00000119547	18	55102916	4.73571931064704e-06
220	ENSG00000143190	1	167190065	4.92217904971186e-06
221	ENSG00000170684	19	45574757	4.9615772147783e-06
222	ENSG00000176542	3	113367231	5.21204247260747e-06
223	ENSG00000175105	3	88188253	5.29848431940655e-06
224	ENSG00000203326	19	53868945	5.48339050022505e-06
225	ENSG00000173757	17	40351185	5.82551348561136e-06
226	ENSG00000185730	8	144371845	6.30810417955933e-06
227	ENSG00000134532	12	23682439	6.52353526259908e-06
228	ENSG00000116016	2	46520805	6.66919123215059e-06
229	ENSG00000180787	17	4981542	6.67522015122505e-06
230	ENSG00000160973	8	145698794	6.75418582493346e-06
231	ENSG00000143171	1	165370158	6.93391536994922e-06
232	ENSG00000170954	19	53611131	7.18431462159799e-06
233	ENSG00000154727	21	27106880	7.92001130194149e-06
234	ENSG00000198715	1	156259879	8.18302523760465e-06
235	ENSG00000187605	2	74273449	8.52854731428044e-06
236	ENSG00000205683	14	73086003	8.76131532899764e-06
237	ENSG00000196867	19	57050316	8.93896092436462e-06
238	ENSG00000167394	16	31072163	9.20570847388839e-06
239	ENSG00000184828	18	45553043	9.38006642487784e-06
240	ENSG00000131849	19	58944180	9.57716700068598e-06
241	ENSG00000178163	4	10441497	9.90755885743198e-06
242	ENSG00000197587	1	46972667	1.00033200820349e-05
243	ENSG00000117139	1	202696525	1.06523145852479e-05
244	ENSG00000215421	18	72265105	1.0654324709602e-05
245	ENSG00000185238	11	20409075	1.08480579372226e-05
246	ENSG00000177932	5	178487415	1.09715666902446e-05
247	ENSG00000123388	12	54366909	1.1328518823825e-05
248	ENSG00000163064	2	119599746	1.14092439535558e-05
249	ENSG00000165684	9	139270028	1.14146388071734e-05
250	ENSG00000198556	7	99070515	1.16448684517225e-05
251	ENSG00000056277	23	129336684	1.19474443232466e-05
252	ENSG00000160336	19	53935226	1.24042080254028e-05
253	ENSG00000176293	19	58571101	1.2462744179805e-05
254	ENSG00000234284	5	178450752	1.25025631579064e-05
255	ENSG00000176399	9	22446839	1.27005489108179e-05
256	ENSG00000153975	6	116956780	1.31095049486606e-05
257	ENSG00000112658	6	43139036	1.33231747974285e-05
258	ENSG00000179943	19	56102745	1.43628889370532e-05
259	ENSG00000172262	5	43120984	1.45242648045724e-05
260	ENSG00000067082	10	3818187	1.50250960294262e-05
261	ENSG00000204366	6	31867383	1.5942045146542e-05
262	ENSG00000150347	10	63661058	1.60828483430071e-05
263	ENSG00000169131	5	178138592	1.61192298678266e-05
264	ENSG00000236609	7	6655247	1.65094040510798e-05
265	ENSG00000170581	12	56735380	1.65184786605282e-05
266	ENSG00000205903	7	6676952	1.67788601808557e-05
267	ENSG00000185022	22	38597888	1.76539574276843e-05
268	ENSG00000198939	5	178322894	1.78353948121048e-05
269	ENSG00000186350	9	137208943	1.85107079549506e-05
270	ENSG00000257315	1	203765436	1.93545181731612e-05
271	ENSG00000223547	19	12175513	2.04444539183284e-05
272	ENSG00000169957	16	30535324	2.07114948187808e-05
273	ENSG00000169083	23	66764464	2.18195240148139e-05
274	ENSG00000158773	1	161009040	2.28311188430283e-05
275	ENSG00000198046	19	56950693	2.38323287959011e-05
276	ENSG00000180035	16	30389632	2.40020912753014e-05
277	ENSG00000061455	5	122424815	2.40792942500152e-05
278	ENSG00000186951	22	46546423	2.51745955627884e-05
279	ENSG00000146587	7	5085451	2.52130650095325e-05
280	ENSG00000173825	11	65122237	2.56534696986341e-05
281	ENSG00000128610	7	121941447	2.59210416082051e-05
282	ENSG00000197024	7	148823507	2.81984680690581e-05
283	ENSG00000125398	17	70117160	2.87171886523135e-05
284	ENSG00000172466	18	32912175	3.02446274214173e-05
285	ENSG00000147118	23	47834249	3.05158054226033e-05
286	ENSG00000197937	19	53627324	3.06168567786347e-05
287	ENSG00000130711	9	133539980	3.06767530151704e-05
288	ENSG00000152467	19	58545399	3.09861333960045e-05
289	ENSG00000198466	19	58361224	3.13604215053895e-05
290	ENSG00000188786	1	38275238	3.20266584769925e-05
291	ENSG00000121413	19	58595204	3.41388096603769e-05
292	ENSG00000124813	6	45295893	3.60135371555317e-05
293	ENSG00000162599	1	61330930	3.98217975322531e-05
294	ENSG00000177485	23	119384606	4.06845086877741e-05
295	ENSG00000142611	1	2985731	4.16065698476313e-05
296	ENSG00000197857	19	12335500	4.18075544653456e-05
297	ENSG00000116044	2	178095032	4.27826189499274e-05
298	ENSG00000141905	19	3359560	5.08704064355698e-05
299	ENSG00000102349	23	56258853	5.09709628187706e-05
300	ENSG00000197162	16	30585060	5.32363613870983e-05
301	ENSG00000118922	13	74260225	5.80911724754002e-05
302	ENSG00000115844	2	172964166	5.83239190678619e-05
303	ENSG00000196437	19	37902056	6.00877313387443e-05
304	ENSG00000198298	10	44101854	6.0798473357664e-05
305	ENSG00000198169	8	145946297	6.29982600678433e-05
306	ENSG00000133740	8	86089459	6.53472144344386e-05
307	ENSG00000196670	5	180274610	6.81473292654182e-05
308	ENSG00000126003	20	30780305	7.05863513561084e-05
309	ENSG00000213928	14	24630261	7.16886403765839e-05
310	ENSG00000237765	4	15683284	7.29923571471725e-05
311	ENSG00000197928	19	53731576	7.50405603732701e-05
312	ENSG00000156127	14	75988767	7.67518570362205e-05
313	ENSG00000198131	19	58739959	7.68355324344733e-05
314	ENSG00000143437	1	150782180	7.72082542748626e-05
315	ENSG00000175832	17	41605211	7.73782877849272e-05
316	ENSG00000196724	19	58433251	8.15798323641052e-05
317	ENSG00000168779	3	157814947	8.16987527808538e-05
318	ENSG00000196323	11	130096571	8.34442397501074e-05
319	ENSG00000143867	2	19551245	8.70412059160636e-05
320	ENSG00000131061	20	32319462	8.80604038461926e-05
321	ENSG00000141956	21	43218384	8.90182893908529e-05
322	ENSG00000197016	19	57078879	8.95522165447705e-05
323	ENSG00000143157	1	166808680	9.00257502935551e-05
324	ENSG00000105261	19	36602103	9.06888708737079e-05
325	ENSG00000160321	19	22115759	9.15528105169412e-05
326	ENSG00000185697	8	67474409	9.30339719605425e-05
327	ENSG00000115415	2	191829083	9.53013702889533e-05
328	ENSG00000116017	19	925780	9.96748706635187e-05
329	ENSG00000011451	19	15532318	0.000100938229617228
330	ENSG00000187098	3	69788585	0.000103271938787379
331	ENSG00000118495	6	144261438	0.000103684812665622
332	ENSG00000151322	14	33404138	0.000103722313738044
333	ENSG00000196652	7	99102273	0.000106039290507933
334	ENSG00000184486	6	99282579	0.000108181639255649
335	ENSG00000171940	20	52183603	0.000108666374066642
336	ENSG00000114853	3	42695175	0.000110221740985086
337	ENSG00000146757	7	64838711	0.000120912385875061
338	ENSG00000049768	23	49106896	0.000123463689565476
339	ENSG00000185551	15	96869166	0.000131144428086648
340	ENSG00000197608	19	52567718	0.000132762115858511
341	ENSG00000183647	19	58111252	0.000138584744474081
342	ENSG00000189190	19	53267447	0.000144449456526418
343	ENSG00000160062	1	33005027	0.000150068366546186
344	ENSG00000075426	2	28615314	0.000150447097635871
345	ENSG00000180828	8	65492813	0.000151277477872201
346	ENSG00000105880	7	96649703	0.000151335631235412
347	ENSG00000167182	17	45973515	0.000161324561587043
348	ENSG00000187987	6	28399706	0.000168170513723474
349	ENSG00000149050	11	7020548	0.00016924439935498
350	ENSG00000105610	19	12995236	0.000172534085045628
351	ENSG00000083814	19	58231118	0.000174305929687366
352	ENSG00000177311	3	141106653	0.000175579048858907
353	ENSG00000110693	11	15987994	0.000176211749661065
354	ENSG00000137185	6	28192663	0.000178793032763659
355	ENSG00000171956	15	60296420	0.000183258086135842
356	ENSG00000167395	16	31085742	0.000184411876486596
357	ENSG00000169016	2	11584500	0.000186182608188215
359	ENSG00000120693	13	37418967	0.000196184974672272
360	ENSG00000165244	9	99148222	0.000196931773768423
361	ENSG00000169856	15	53049636	0.000198785237490464
362	ENSG00000116035	2	71127719	0.00019934053455296
363	ENSG00000172748	8	182136	0.000202305719010346
364	ENSG00000196110	19	9404950	0.00020823885893308
365	ENSG00000140382	15	77712753	0.000211525759569419
366	ENSG00000230797	23	21874104	0.00021199219842712
367	ENSG00000198185	20	45129700	0.000212888982776355
368	ENSG00000170396	2	185463092	0.000223914543218257
369	ENSG00000186487	2	1792884	0.000237266439938189
370	ENSG00000107807	10	102889256	0.00023872144930088
371	ENSG00000105497	19	52074550	0.000239873824470267
372	ENSG00000197905	12	3068495	0.000243095037494401
373	ENSG00000138738	4	121613069	0.00025211414947813
374	ENSG00000197362	7	148766734	0.000255521805846397
375	ENSG00000141448	18	19749403	0.000260932212850961
376	ENSG00000143373	1	151254093	0.000261136406960702
377	ENSG00000213676	6	32065952	0.000264470351047538
378	ENSG00000148826	10	134598296	0.000265565434598317
379	ENSG00000119574	19	59024896	0.000270975267493305
380	ENSG00000147421	8	28747910	0.000271510177335605
381	ENSG00000198176	13	114239055	0.000278583782835501
382	ENSG00000232040	6	28543793	0.000280500887046281
383	ENSG00000117707	1	214161273	0.000281206767232302
384	ENSG00000101883	23	119243010	0.000287867841622508
385	ENSG00000197841	19	35225059	0.000307851051006384
386	ENSG00000198440	19	56909334	0.000312818703769556
388	ENSG00000132024	19	14017013	0.000325046632786513
389	ENSG00000164736	8	55370494	0.000327647283297912
390	ENSG00000148516	10	31607423	0.000327896775573543
391	ENSG00000170260	7	148936741	0.000330508853220197
392	ENSG00000171606	19	58694395	0.000330688195979222
393	ENSG00000106689	9	126763948	0.000340589937545085
394	ENSG00000157554	21	39751948	0.00034412936011322
395	ENSG00000122085	2	242011583	0.000347074929536849
396	ENSG00000102145	23	48644961	0.000352009637534039
397	ENSG00000173258	9	114287438	0.000352079650367089
398	ENSG00000088876	20	2465172	0.000365328266665247
399	ENSG00000119715	14	76776956	0.000371724310468836
400	ENSG00000196453	7	149128453	0.000383550499174153
401	ENSG00000108813	17	48046333	0.000385847398335358
402	ENSG00000142700	1	50883221	0.000388792676307634
403	ENSG00000176182	19	46393277	0.000391769886714394
404	ENSG00000166432	23	101137261	0.00040642553361472
405	ENSG00000254004	19	37001596	0.000420088857555511
406	ENSG00000180806	12	54388678	0.000421136773814961
407	ENSG00000159140	21	34914923	0.000421207844145928
408	ENSG00000205922	19	1752371	0.000423225957903276
409	ENSG00000144026	2	95813074	0.000425299837625938
410	ENSG00000125817	20	3764497	0.000429126438348678
411	ENSG00000198039	7	64342870	0.000432122264353037
412	ENSG00000175395	10	38238499	0.000433928109368633
413	ENSG00000214575	15	83211950	0.000435349567262144
414	ENSG00000135111	12	115108058	0.000435392959183902
415	ENSG00000153879	19	33864235	0.000440908321890306
416	ENSG00000183621	10	31109135	0.000443166066405018
417	ENSG00000159556	15	76629064	0.000447893422037252
418	ENSG00000186766	10	129535498	0.000452008951504946
419	ENSG00000089116	12	113899838	0.000477808914950059
420	ENSG00000163795	2	27600097	0.000481225123435713
421	ENSG00000170448	4	47849256	0.0004818139761793
422	ENSG00000158805	16	89786807	0.000503330731454605
423	ENSG00000150051	10	27961803	0.000508627903692695
424	ENSG00000198342	19	12460184	0.000519143225298936
425	ENSG00000163623	4	85413139	0.000531073614184956
426	ENSG00000167034	8	23536205	0.000535853301900585
427	ENSG00000198453	19	37407265	0.000542325262666696
428	ENSG00000153814	7	27870191	0.000559050900844655
429	ENSG00000183072	5	172659111	0.000561062150486059
430	ENSG00000137871	15	56922378	0.000563721013291239
431	ENSG00000001167	6	41040683	0.00057400595780668
432	ENSG00000178187	5	178368191	0.000585739532993189
433	ENSG00000167074	22	41763336	0.000622703150757732
434	ENSG00000064961	19	3572774	0.000626649994518787
435	ENSG00000189120	17	45922278	0.000650086296222291
436	ENSG00000165061	8	40388108	0.000652382142956364
437	ENSG00000198795	18	22641889	0.000653775289044299
438	ENSG00000188171	19	20802866	0.000654890607164533
439	ENSG00000131196	18	77155855	0.000675437974106693
440	ENSG00000101096	20	50003493	0.000689380048983104
441	ENSG00000174428	7	74508363	0.00069641097130915
442	ENSG00000085644	16	3179777	0.000707818363923755
443	ENSG00000198464	19	52800429	0.000723123568536063
444	ENSG00000196646	19	12273878	0.000731025672734195
445	ENSG00000176407	2	85198215	0.000731562850364623
446	ENSG00000173068	9	16409500	0.000733869091622756
447	ENSG00000165030	9	94171326	0.000735585709425279
449	ENSG00000197054	19	12035889	0.000745553560504262
451	ENSG00000102878	16	67197287	0.000766434739603811
452	ENSG00000159592	1	46092975	0.000785025946923988
453	ENSG00000043355	13	100634025	0.000789065232396678
454	ENSG00000170370	10	119301954	0.000802862242057278
455	ENSG00000159905	19	44455374	0.000814071144426462
456	ENSG00000269699	19	57285919	0.000815801044834239
457	ENSG00000178573	16	79619739	0.000822855519147035
458	ENSG00000162761	1	165171103	0.000841053936171723
459	ENSG00000170631	8	146155743	0.000847064040367854
460	ENSG00000108509	17	4871286	0.000856301501979736
461	ENSG00000186416	23	118722299	0.000865927538008367
462	ENSG00000115297	2	74740589	0.000880083079345358
463	ENSG00000102908	16	69598996	0.00088154629955036
464	ENSG00000151702	11	128556429	0.000890961233775813
465	ENSG00000109787	4	38665816	0.000893994332831293
466	ENSG00000180818	12	54378848	0.000903014439419047
467	ENSG00000140265	15	43650369	0.000907953123073855
468	ENSG00000006194	16	3313742	0.000908038853966541
469	ENSG00000129535	14	24549315	0.000929717720199247
470	ENSG00000185420	1	245912641	0.000943421306446598
471	ENSG00000180855	19	12540520	0.000966251141887615
472	ENSG00000167528	12	48733790	0.000969650143716185
473	ENSG00000126351	17	38214542	0.000973539879210135
474	ENSG00000069011	5	134363424	0.000990112356886043
475	ENSG00000258405	19	52956828	0.0009971713923397
476	ENSG00000113580	5	142657495	0.00100172128399405
477	ENSG00000008441	19	13106421	0.00102279013871063
478	ENSG00000165702	9	135820931	0.00102829667614332
479	ENSG00000181896	19	19779662	0.00103150743728769
480	ENSG00000134852	4	56294069	0.00103664458321799
481	ENSG00000133937	14	95234552	0.00103875076155176
482	ENSG00000165259	23	83572881	0.00104089359985138
483	ENSG00000197757	12	54384407	0.0010424962408192
484	ENSG00000197044	19	11877814	0.00110414774697361
485	ENSG00000147862	9	14081841	0.00111154422719756
486	ENSG00000163792	2	27371871	0.00112617834066394
487	ENSG00000171827	19	37958486	0.00116553161251271
488	ENSG00000102804	13	45007654	0.00116704172688251
489	ENSG00000153207	1	247002399	0.00117805124648025
490	ENSG00000102901	16	67862059	0.0011917571552808
491	ENSG00000139515	13	28494156	0.00124981156537733
492	ENSG00000184271	12	51580718	0.0012580283156896
493	ENSG00000104856	19	45504687	0.0012589406075779
494	ENSG00000143578	1	153940009	0.00128483753945078
495	ENSG00000144792	3	44619714	0.00130195042969546
496	ENSG00000120837	12	104510854	0.0013025337256293
497	ENSG00000165156	8	124260695	0.00136573454863563
498	ENSG00000175691	19	2933215	0.00136769731376364
499	ENSG00000196757	19	12035882	0.00138562926723731
500	ENSG00000160352	19	21264964	0.00140633585851709
501	ENSG00000260027	17	46684593	0.00144979066312031
502	ENSG00000213973	19	22939006	0.00145774930782453
503	ENSG00000152284	2	85360532	0.00146944931074454
504	ENSG00000179111	17	8023907	0.00147044409558981
505	ENSG00000142409	19	56598731	0.00148164667753758
506	ENSG00000144161	2	112969101	0.00150405507596046
507	ENSG00000213999	19	19256376	0.00150978820635569
508	ENSG00000106511	7	15650836	0.00159830844521561
509	ENSG00000122034	13	27998680	0.00169113785836055
510	ENSG00000196345	3	44596684	0.00169684045297251
511	ENSG00000174652	19	9523271	0.00169712123215855
512	ENSG00000256223	12	133707160	0.00176251471948244
513	ENSG00000198040	12	133613877	0.00177809955761661
514	ENSG00000101493	18	74069643	0.00185063395625903
515	ENSG00000103241	16	86544132	0.00185346075231903
516	ENSG00000204947	7	148799875	0.00186778594446175
517	ENSG00000037965	12	54402831	0.00187835327186109
518	ENSG00000128714	2	176957618	0.00188185669795218
